row;value_x;value_y;value_z
14326;57450859;95000570;79847837
14327;32168474;51922474;51351920
14328;19528104;16386721;40196988
14329;55239326;21770855;30924771
14330;63638075;35959798;70762922
14331;64848823;67385660;98434757
14332;70583934;84778843;52395009
14333;68705151;5745079;57051013
14334;17043579;20834924;35127692
14335;59175473;73951542;43501725
14336;63071663;39686119;54967393
14337;7467127;21215393;83699480
14338;33619137;90228621;98332553
14339;2656058;93367016;26782134
14340;71903197;44028012;60160796
14341;23830479;33835120;75833206
14342;52841158;87988282;60091200
14343;78534246;37520002;20454225
14344;58260573;74243575;63727493
14345;45357348;42643110;55205359
14346;87584225;8744664;79780120
14347;55621592;62116955;62098753
14348;22922686;51596209;36353841
14349;68541716;15090773;43465487
14350;98707042;66051363;9359006
14351;92703082;19789634;79253791
14352;32924571;52661830;53358656
14353;77881500;89705867;28920421
14354;58529744;4159643;91216870
14355;73335517;2907992;3729667
14356;26081800;51193414;93783695
14357;77642037;92329492;92785023
14358;3844427;55446491;74564979
14359;56396981;25431707;58285551
14360;6300438;59045884;97849505
14361;65646858;78183400;38511353
14362;8047712;4833875;13295748
14363;24065221;4046055;3652065
14364;33681155;49807494;88878099
14365;88060379;37248308;74500943
14366;86425499;55218705;25972317
14367;69025694;18845817;66689956
14368;41859492;37869899;76669337
14369;35582969;43718276;85624672
14370;73396542;52013150;65571577
14371;37821710;4100701;11023947
14372;4394779;12828082;65776137
14373;81836956;89422372;7361403
14374;80387617;59594221;80491444
14375;77540077;20235219;22886266
14376;21600990;64292316;39036087
14377;59542050;70698050;32084522
14378;89868775;70522376;61996443
14379;91233781;81583532;2930602
14380;27264198;80833786;23563041
14381;73406331;80941356;71285936
14382;32474641;83730222;32370108
14383;16468958;89526005;76769044
14384;42425373;34884978;68809339
14385;38361239;27635901;73999892
14386;42419355;63949755;74389207
14387;5055810;9734757;44526201
14388;86369215;6541333;79409257
14389;77521054;37444621;3965549
14390;10231467;73992888;84629122
14391;53415825;97182279;34101323
14392;84181146;58832551;35028734
14393;18642281;43431277;39042251
14394;45549243;80597755;49880724
14395;19437695;52802309;61912679
14396;51192549;36348329;9452433
14397;28207363;40321095;11379230
14398;49232847;84572984;97936728
14399;30667420;50748999;56854241
14400;72211136;88292021;17164187
14401;92970663;95692156;90027683
14402;7043045;76118294;61297200
14403;96927216;92392081;94635868
14404;6098285;76613516;1486353
14405;45534287;36766840;69668512
14406;81372601;94024332;58186074
14407;47879122;92283821;50133164
14408;34113512;64942369;34278789
14409;9644525;46037799;95151138
14410;56778166;86569813;52588029
14411;45458451;76176649;45588743
14412;36168358;79600236;16789906
14413;50924229;81436306;95950214
14414;66311843;29749903;54505965
14415;87890276;13003751;8047855
14416;41601780;58504611;66390887
14417;6701111;47977353;20484292
14418;89610392;90727143;26860505
14419;8177945;42597408;73361850
14420;35868005;2823497;48372605
14421;16598450;50042974;57736029
14422;28224053;50200842;33561701
14423;85985095;5031639;63873860
14424;55135341;67823195;32021955
14425;90924017;39906044;81056324
14426;40126983;93217923;85284261
14427;9696704;40523458;49028942
14428;43639902;39682997;36801827
14429;24768041;82661511;72348637
14430;84275585;1383345;89861462
14431;90498532;2052626;23021836
14432;59681580;66539651;8555083
14433;7135274;69814048;39196254
14434;48872932;25339884;1656332
14435;14313218;61936389;30331472
14436;97455199;34828381;56075203
14437;14427952;89183174;87235828
14438;14619161;70543283;30616147
14439;8119703;38731412;18692788
14440;8324943;65022343;37781334
14441;94136448;36809317;87521328
14442;1392830;59898682;5009570
14443;32593273;89032902;93715466
14444;38094747;23524708;76021420
14445;43607869;46734579;22437025
14446;75959549;12510204;43404936
14447;72509110;51854286;70880249
14448;20440009;21676825;38826348
14449;2849331;90538126;93629145
14450;29811578;70927315;56465617
14451;2131969;9392832;4417514
14452;38078465;81724982;47941005
14453;44553486;59602468;79580551
14454;34901071;91906105;66147655
14455;25199269;5974875;71137409
14456;15230222;78564983;9674988
14457;19136565;82337010;11918584
14458;45925009;79888319;95259493
14459;51476803;20309328;86653909
14460;72921871;77477785;31615381
14461;80917988;37870132;95325408
14462;13370479;26595955;4161471
14463;89792098;86968969;93033749
14464;80443819;59556120;4731897
14465;67257625;7040981;2487965
14466;4093343;33733865;44993801
14467;64263603;21561383;8859147
14468;48873102;63394316;87260051
14469;78207267;34223799;56328179
14470;22199242;86444763;10566549
14471;51454140;23854597;81146752
14472;30397042;91956345;29359577
14473;8411780;61251444;882649
14474;50932623;69681851;36734956
14475;81178715;40148872;4038377
14476;87309355;19078316;32076317
14477;33853748;79395626;39976488
14478;76579396;70184523;96945696
14479;67101948;17500391;59049386
14480;57082930;85299868;8772884
14481;32074148;72255761;32230821
14482;66041655;91269308;38255980
14483;4101145;1727639;32942137
14484;53672907;33681880;57426917
14485;9759547;77088181;42518453
14486;57816723;12151866;11430650
14487;47763944;92994370;55237516
14488;47161650;59969839;17614540
14489;31715436;28837353;36577071
14490;31197822;31394365;10160840
14491;61605480;54593847;21057028
14492;42826948;36144120;95103444
14493;81947355;72600797;89386799
14494;47952615;46028478;89444897
14495;13841807;2547374;7244116
14496;92147371;29852477;43306446
14497;87885366;83134571;91091154
14498;1898307;47266935;40577491
14499;79014403;93221939;95308326
14500;81847514;80246470;17495184
14501;40048200;42415802;4079231
14502;17807062;8417061;77756094
14503;88202644;30825349;14653150
14504;32605074;85384174;48472132
14505;57066804;79220680;91651446
14506;18043196;28164803;16225230
14507;22391134;5788426;38448702
14508;90162987;67389246;90800567
14509;92153118;1532582;23891431
14510;83209643;46481689;45021897
14511;11420696;92553639;38463020
14512;76314589;96092029;65754275
14513;82527665;57060761;40946014
14514;12711149;76508009;36342405
14515;48892182;25357198;84997548
14516;84839666;82078889;53380460
14517;18648899;17338275;74962710
14518;21010999;35263391;14026154
14519;52626215;48111283;55554105
14520;17201204;96395248;77580901
14521;81237482;32735785;40104728
14522;24710933;52684658;21610729
14523;43268742;9931142;61049597
14524;21349917;62833723;95494996
14525;4206988;63462551;20265045
14526;21606462;37126561;58751878
14527;37180749;52395490;15060743
14528;58922869;96993216;58942563
14529;14313934;45658683;39020366
14530;24141103;75793579;52632605
14531;23461690;30558856;86057344
14532;25240600;88053095;29494162
14533;31368759;68350431;46736435
14534;17107696;98154925;28079214
14535;70685432;69753791;41618398
14536;85360868;20839096;30239662
14537;40216774;23367033;66586089
14538;89594665;81464852;34444326
14539;48524099;69242651;92781683
14540;20642395;70280745;67001963
14541;75133262;86731504;5966585
14542;61996975;5069704;14276492
14543;39781666;94437692;81031013
14544;65741115;13044897;88206020
14545;22058785;51844759;68988748
14546;30281285;22214104;91136310
14547;84067315;45824884;43397084
14548;83703325;17878739;56849355
14549;12674778;78866700;29461521
14550;5968307;4061134;26349441
14551;15996641;91955458;89970979
14552;26854562;32205372;34900694
14553;70196233;52970010;74908379
14554;15752917;69745328;94952595
14555;47351282;32336475;52519296
14556;63336713;5200080;28672519
14557;73228775;96820430;53305098
14558;64422295;33737179;83540381
14559;94464377;48390949;36391724
14560;13594324;6734992;71331619
14561;69298358;90166780;1010975
14562;41199173;89828922;2884464
14563;63220460;13544737;55573379
14564;5138054;90486004;90590678
14565;90884440;3877548;72368866
14566;72124403;9687167;6099192
14567;24048862;1748378;98538328
14568;37947331;12986286;32345999
14569;31155532;37238831;37179152
14570;26366506;77525231;84384522
14571;70237296;50051411;54910687
14572;33197134;24913797;10341260
14573;53874977;93754463;88453371
14574;7193955;72646725;95558566
14575;63806909;71839741;22879890
14576;66038859;95130076;56671354
14577;30806420;66330354;77339430
14578;53189603;15242597;72115017
14579;37792198;31105082;32822913
14580;1947806;91604320;66817546
14581;24776979;86102895;78983219
14582;6335471;65663957;46812841
14583;98657298;51192303;24146793
14584;61696167;93807985;98229085
14585;82887743;14391759;79000737
14586;68266308;27483421;84679210
14587;96109457;44100127;68090903
14588;96236652;78167090;81861052
14589;56995918;5534654;49614071
14590;10410129;33025794;7221212
14591;5366537;21627770;66253474
14592;81914435;93912239;74322037
14593;90345301;76607066;54058264
14594;38904227;61969990;95883465
14595;33612088;69069197;2719469
14596;69843304;95586809;31398388
14597;50560845;66223293;32375767
14598;13905198;97251836;79065731
14599;42975953;81803730;72273112
14600;39515888;9352644;54701868
14601;74986181;48902827;8526002
14602;2857860;89876054;12452544
14603;3517688;18347029;19786612
14604;12410414;83978759;55756691
14605;69577322;85194711;6457694
14606;91077741;32655763;56021045
14607;17509479;17393548;18238348
14608;75442254;45725671;78029325
14609;41393636;35574553;41248183
14610;85334208;57364166;63532828
14611;11423732;37694609;60919860
14612;33227842;80983529;63557655
14613;25835233;78478564;44625203
14614;42304954;12638153;63084559
14615;5875746;80100351;61588717
14616;71805101;83258591;78938716
14617;21856199;75061408;87049201
14618;72603821;72095090;68462360
14619;17983988;35088187;69927081
14620;97504027;66473626;32973083
14621;21005040;39988177;272566
14622;38606769;48316202;53746882
14623;81649576;73081891;70373658
14624;45378151;39159873;6768188
14625;68230755;57981310;78723712
14626;95274399;19057104;87158781
14627;61071637;77500621;32945471
14628;55016099;10703513;30579270
14629;82452731;85492681;67191756
14630;78074454;46504393;77109073
14631;5113611;47272418;74158568
14632;47751012;25240036;30750475
14633;90102510;52848905;82811782
14634;36157270;51543381;37532413
14635;7114357;9381106;82627396
14636;11428125;46270786;32903152
14637;66308766;62080767;59959537
14638;82283722;36680782;50381408
14639;50652012;29417944;12821688
14640;91242847;72491594;87807339
14641;93748521;65009891;50408946
14642;50436794;51318780;42829912
14643;59910663;34110946;82779684
14644;96020946;72181337;90785610
14645;45534269;23979636;61288096
14646;13664030;81529699;11786593
14647;75956515;57888305;81371069
14648;8960719;82284504;49160503
14649;59945322;47630039;88812872
14650;22790214;2858688;20448999
14651;54936513;53268893;39996260
14652;54067724;89972966;29904758
14653;95575692;89851399;43965116
14654;83369097;5707527;26314016
14655;16118243;62845518;18577554
14656;14484012;43903529;95064209
14657;95244067;88058088;59751236
14658;62326797;42469146;21323633
14659;75464830;22524632;88471079
14660;10990209;61589448;22337410
14661;19606499;20086608;20168854
14662;21644302;97046726;74680508
14663;38598978;72304683;57483950
14664;19678078;74885036;33095678
14665;12491498;98027485;6574128
14666;39762268;25264697;21933476
14667;38593729;42254024;74089562
14668;92608743;72134064;10850696
14669;71251101;73998838;44297409
14670;25619646;11996962;8331977
14671;2012005;13352318;59340014
14672;59005065;60164494;95154894
14673;96052310;56126883;91487588
14674;72153516;97833871;9147080
14675;13654919;55370581;85193256
14676;2712614;39748785;44026600
14677;90409865;3217534;98754094
14678;1521577;22159672;74444746
14679;68965576;78423156;81012412
14680;84156975;92525673;1296524
14681;26126570;74591556;88503884
14682;25003304;4331417;84502501
14683;77396616;34709673;9607479
14684;32071263;76486806;18219006
14685;20524934;44962117;243021
14686;47806686;30975690;80085991
14687;74637221;44354196;80027894
14688;22917741;67029498;2672674
14689;41568436;27923023;58039586
14690;90873978;65559991;45851767
14691;65089713;64279385;24734878
14692;73240089;75711328;80829662
14693;24977637;41640204;44956194
14694;9172255;30671901;42608202
14695;73815667;77222023;27939059
14696;21674993;30848267;78953025
14697;73326994;35491531;48754226
14698;29893642;66300098;81546434
14699;35594741;49469751;6602566
14700;7638572;87724989;15113303
14701;54069512;74200655;57723614
14702;94324927;83911268;19987090
14703;6845929;51485003;22907122
14704;77115593;96005844;64635008
14705;19554461;33630908;39069865
14706;95892999;19995225;47191960
14707;35424552;17086702;5395207
14708;56584708;59021490;62937505
14709;946229;85543704;47516410
14710;17491091;64528819;69705826
14711;77323905;82778605;3163412
14712;12291212;96158849;57121879
14713;38711984;92003883;63469339
14714;30933830;45892444;48437206
14715;33200383;81400561;72734595
14716;449136;84139543;34103864
14717;71415160;78403944;39875913
14718;87893565;76994000;62811813
14719;34767818;83256500;76376689
14720;54353280;87663379;55385171
14721;6490596;69035095;82116716
14722;63000851;51171688;69994701
14723;28357630;88037994;31329871
14724;69303078;13137921;94792692
14725;76371259;215673;70682827
14726;1209340;86620419;37485395
14727;95286550;1683385;55010732
14728;44611193;12964881;47608356
14729;71205682;32364714;73964365
